PMG11_02818	1008	453
PMG11_02819	2274	24
PMG11_02820	288	3
PMG11_02821	858	17
PMG11_02822	1380	57
PMG11_02823	1299	26
PMG11_02824	2889	122
PMG11_02825	963	84
PMG11_02826	1536	1
PMG11_02827	1245	143
PMG11_02828	981	92
PMG11_02829	243	77
PMG11_02830	1653	207
PMG11_02831	1077	0
PMG11_02832	1572	0
PMG11_02833	1098	13
PMG11_02834	948	6
PMG11_02835	2172	17
PMG11_02836	792	17
PMG11_02837	765	240
PMG11_02838	1758	57
PMG11_02839	1014	233
PMG11_02840	2913	401
PMG11_02841	756	14
PMG11_02842	1350	495
PMG11_02843	3834	44
PMG11_02844	1221	2
PMG11_02845	774	16
PMG11_02846	963	0
PMG11_02847	699	18
PMG11_02848	2688	1
PMG11_02849	1404	57
PMG11_02850	1593	26
PMG11_02851	3033	91
PMG11_02852	3648	55
PMG11_02853	1881	2
PMG11_02854	867	12
PMG11_02855	1176	50
PMG11_02856	1350	35
PMG11_02857	1410	143
PMG11_02858	3150	57
PMG11_02859	882	12
PMG11_02860	1230	24
PMG11_02861	1047	68
PMG11_02862	639	0
PMG11_02863	387	0
PMG11_02864	957	31
PMG11_02865	357	10
PMG11_02866	885	3
PMG11_02867	1569	25
PMG11_02868	2337	32
PMG11_02869	654	8
PMG11_02870	648	5
PMG11_02871	453	0
PMG11_02872	408	0
PMG11_02873	606	0
PMG11_02874	3042	49
PMG11_02875	2094	31
PMG11_02876	2307	6
PMG11_02877	399	0
PMG11_02878	411	0
PMG11_02879	402	0
PMG11_02880	822	0
PMG11_02881	945	0
PMG11_02882	1086	246
PMG11_02883	627	307
PMG11_02884	4068	48
PMG11_02885	1854	13
PMG11_02886	1761	3
PMG11_02887	759	39
PMG11_02888	1545	96
PMG11_02889	492	41
PMG11_02890	4596	154
PMG11_02891	2370	18
PMG11_02892	1122	29
PMG11_02893	2736	33
PMG11_02894	1269	55
PMG11_02895	957	311
PMG11_02896	1200	4
PMG11_02897	2004	11
PMG11_02898	669	67
PMG11_02899	2667	76
PMG11_02900	825	3
PMG11_02901	2229	279
PMG11_02902	825	7
PMG11_02903	2298	29
PMG11_02904	4395	2
PMG11_02905	1548	98
PMG11_02906	579	1249
PMG11_02907	963	83
PMG11_02908	1062	27
PMG11_02909	2058	52
PMG11_02910	1422	1
PMG11_02911	3039	0
PMG11_02912	2751	5
PMG11_02913	1470	6
PMG11_02914	1494	0
PMG11_02915	1260	39
PMG11_02916	423	24
PMG11_02917	2808	18
PMG11_02918	495	1
PMG11_02919	774	77
PMG11_02920	642	54
PMG11_02921	1257	150
PMG11_02922	690	10
PMG11_02923	1161	2
PMG11_02924	1245	7
PMG11_02925	948	10
PMG11_02926	2841	37
PMG11_02927	3774	7
PMG11_02928	1050	14
PMG11_02929	939	2
PMG11_02930	537	17
PMG11_02931	1281	3
PMG11_02932	807	0
PMG11_02933	1017	29
PMG11_02934	672	4
PMG11_02935	534	0
PMG11_02936	606	0
PMG11_02937	480	13
PMG11_02938	807	20
PMG11_02939	687	4
PMG11_02940	2499	18
PMG11_02941	2340	32
PMG11_02942	696	28
PMG11_02943	1812	6
PMG11_02944	1656	1
PMG11_02945	1116	20
PMG11_02946	960	82
PMG11_02947	834	0
PMG11_02948	942	0
PMG11_02949	717	43
PMG11_02950	729	22
PMG11_02951	2451	16
PMG11_02952	1005	1
PMG11_02953	1314	20
PMG11_02954	1482	6
PMG11_02955	1083	245
PMG11_02956	1209	126
PMG11_02957	1089	5
PMG11_02958	429	6
PMG11_02959	645	19
PMG11_02960	993	1
PMG11_02961	837	28
PMG11_02962	1890	21
PMG11_02963	1596	141
PMG11_02964	1383	236
PMG11_02965	3441	269
PMG11_02966	2136	10
PMG11_02967	1128	20
PMG11_02968	4314	31
PMG11_02969	2685	54
PMG11_02970	948	17
PMG11_02971	1926	91
PMG11_02972	2523	26
PMG11_02973	1773	8
PMG11_02974	1491	0
PMG11_02975	1551	17
PMG11_02976	2382	1
PMG11_02977	1191	11
PMG11_02978	1509	384
PMG11_02979	1200	76
PMG11_02980	525	0
PMG11_02981	252	1
PMG11_02982	1140	12
PMG11_02983	399	0
PMG11_02984	855	0
PMG11_02985	4062	0
PMG11_02986	2349	5
PMG11_02987	921	3
PMG11_02988	1263	49
PMG11_02989	966	1
PMG11_02990	1764	226
PMG11_02991	2100	1
PMG11_02992	1560	0
PMG11_02993	1683	0
PMG11_02994	1515	0
PMG11_02995	1116	0
PMG11_02996	1191	1
PMG11_02997	876	0
PMG11_02998	1368	12
PMG11_02999	1311	11
PMG11_03000	1938	15
PMG11_03001	1770	176
PMG11_03002	1896	0
PMG11_03003	1200	12
PMG11_03004	2055	10
PMG11_03005	1272	1
PMG11_03006	1326	4
PMG11_03007	312	118
PMG11_03008	1581	6
PMG11_03009	1209	14
PMG11_03010	1032	23
PMG11_03011	867	15
PMG11_03012	1044	2
PMG11_03013	1461	9
PMG11_03014	1233	6
PMG11_03015	1689	32
PMG11_03016	273	1
PMG11_03017	1083	86
PMG11_03018	1653	0
PMG11_03019	1968	4
PMG11_03020	1899	1
PMG11_03021	1701	0
PMG11_03022	1134	26
PMG11_03023	1557	4
PMG11_03024	1320	7
PMG11_03025	966	0
PMG11_03026	885	26
PMG11_03027	1506	8
PMG11_03028	591	56
PMG11_03029	1854	31
PMG11_03030	585	128
PMG11_03031	1257	15
PMG11_03032	1287	17
PMG11_03033	1197	62
PMG11_03034	1227	13
PMG11_03035	1593	0
PMG11_03036	993	15
PMG11_03037	1485	0
PMG11_03038	1014	8
PMG11_03039	1458	8
PMG11_03040	435	32
PMG11_03041	1350	34
PMG11_03042	1104	84
PMG11_03043	1455	30
PMG11_03044	1704	100
PMG11_03045	582	33
PMG11_03046	1269	6
PMG11_03047	939	142
PMG11_03048	1221	657
PMG11_03049	2457	42
PMG11_03050	4212	48
PMG11_03051	1116	81
PMG11_03052	1395	27
PMG11_03053	417	73
PMG11_03054	273	206
PMG11_03055	303	56
PMG11_03056	1353	6
PMG11_03057	1254	7
PMG11_03058	372	96
PMG11_03059	600	68
PMG11_03060	1458	55
PMG11_03061	876	0
PMG11_03062	1284	85
PMG11_03063	3651	51
PMG11_03064	492	6
PMG11_03065	747	25
PMG11_03066	1080	107
PMG11_03067	642	14
PMG11_03068	189	0
PMG11_03069	735	76
PMG11_03070	462	16
PMG11_03071	3903	133
PMG11_03072	6453	20
PMG11_03073	942	18
PMG11_03074	1380	1
PMG11_03075	864	0
PMG11_03076	1236	0
PMG11_03077	1602	2
PMG11_03078	1878	0
PMG11_03079	1242	0
PMG11_03080	822	0
PMG11_03081	1344	4
PMG11_03082	1422	6
PMG11_03083	1722	4
PMG11_03084	1623	28
PMG11_03085	1092	0
PMG11_03086	831	1
PMG11_03087	660	1
PMG11_03088	1857	3
PMG11_03089	417	0
PMG11_03090	936	0
PMG11_03091	1236	2
PMG11_03092	2529	0
PMG11_03093	1743	0
PMG11_03094	2502	0
PMG11_03095	1554	0
PMG11_03096	1047	0
PMG11_03097	1002	0
PMG11_03098	1077	0
PMG11_03099	3801	105
PMG11_03100	2601	127
PMG11_03101	1128	726
PMG11_03102	645	86
PMG11_03103	522	61
PMG11_03104	1473	5
PMG11_03105	387	47
PMG11_03106	789	57
PMG11_03107	714	15
PMG11_03108	1023	14
PMG11_03109	873	0
PMG11_03110	1794	1
PMG11_03111	1632	0
PMG11_03112	2094	0
PMG11_03113	588	0
PMG11_03114	2103	3
PMG11_03115	378	0
PMG11_03116	783	0
PMG11_03117	186	0
PMG11_03118	318	0
PMG11_03119	1560	1
PMG11_03120	1221	1
PMG11_03121	1212	0
PMG11_03122	900	18
PMG11_03123	951	0
PMG11_03124	1149	15
PMG11_03125	2274	166
PMG11_03126	1725	3
PMG11_03127	2370	9
PMG11_03128	1023	4
PMG11_03129	762	1
PMG11_03130	1854	42
PMG11_03131	5448	77
PMG11_03132	456	37
PMG11_03133	1092	29
PMG11_03134	1074	8
PMG11_03135	1182	1
PMG11_03136	1398	0
PMG11_03137	522	0
PMG11_03138	1839	0
PMG11_03139	1458	0
PMG11_03140	3999	0
PMG11_03141	618	0
PMG11_03142	939	0
PMG11_03143	2301	322
PMG11_03144	1020	21
PMG11_03145	2142	9
PMG11_03146	6693	290
PMG11_03147	1647	928
PMG11_03148	1233	851
PMG11_03149	1389	451
PMG11_03150	1602	154
PMG11_03151	867	937
PMG11_03152	4098	1950
PMG11_03153	1320	610
PMG11_03154	1746	113
PMG11_03155	2955	18
PMG11_03156	732	0
PMG11_03157	1671	25
PMG11_03158	1572	36
PMG11_03159	1092	14
PMG11_03160	4395	22
PMG11_03161	5226	54
PMG11_03162	2442	54
PMG11_03163	2334	52
PMG11_03164	1215	11
PMG11_03165	1335	31
PMG11_03166	1230	22
PMG11_03167	1848	41
PMG11_03168	1491	0
PMG11_03169	348	0
PMG11_03170	1731	0
PMG11_03171	843	0
PMG11_03172	1704	3
PMG11_03173	1632	5
PMG11_03174	1875	3
PMG11_03175	2121	39
PMG11_03176	1710	2
PMG11_03177	1266	46
PMG11_03178	570	3
PMG11_03179	1035	30
PMG11_03180	1116	9
PMG11_03181	1443	70
PMG11_03182	837	32
PMG11_03183	1185	106
PMG11_03184	1065	137
PMG11_03185	1623	37
PMG11_03186	342	21
PMG11_03187	2418	26
PMG11_03188	1197	2
PMG11_03189	2484	32
PMG11_03190	582	5
PMG11_03191	714	0
PMG11_03192	1296	0
PMG11_03193	1053	0
PMG11_03194	2886	3
PMG11_03195	690	0
PMG11_03196	1362	23
PMG11_03197	1419	0
PMG11_03198	1683	0
PMG11_03199	3324	9
PMG11_03200	1167	0
PMG11_03201	789	0
PMG11_03202	897	13
PMG11_03203	462	0
PMG11_03204	720	0
PMG11_03205	1440	26
PMG11_03206	5055	144
PMG11_03207	1059	80
PMG11_03208	1218	10
PMG11_03209	1452	35
PMG11_03210	1164	30
PMG11_03211	789	67
PMG11_03212	954	140
PMG11_03213	687	156
PMG11_03214	795	31
PMG11_03215	2289	76
PMG11_03216	2592	0
PMG11_03217	699	12
PMG11_03218	2577	33
PMG11_03219	378	221
PMG11_03220	3111	50
PMG11_03221	564	16
PMG11_03222	2325	123
PMG11_03223	468	375
PMG11_03224	375	63
PMG11_03225	1095	47
PMG11_03226	162	225
PMG11_03227	936	43
PMG11_03228	933	0
PMG11_03229	1443	8
PMG11_03230	486	1
PMG11_03231	3042	126
PMG11_03232	693	51
PMG11_03233	546	29
PMG11_03234	1308	75
PMG11_03235	1230	72
PMG11_03236	1206	89
PMG11_03237	624	75
PMG11_03238	321	75
PMG11_03239	3024	29
PMG11_03240	1848	2168
PMG11_03241	792	22
PMG11_03242	1116	71
PMG11_03243	5109	50
PMG11_03244	225	6
PMG11_03245	576	32
PMG11_03246	2949	85
PMG11_03247	1203	342
PMG11_03248	1401	35
PMG11_03249	1551	27
PMG11_03250	435	20
PMG11_03251	1743	96
PMG11_03252	4161	83
PMG11_03253	1797	92
PMG11_03254	5439	53
PMG11_03255	1080	770
PMG11_03256	1497	60
PMG11_03257	1629	208
PMG11_03258	8430	6
PMG11_03259	1305	272
PMG11_03260	1563	96
PMG11_03261	1743	5
PMG11_03262	1884	0
PMG11_03263	1647	2
PMG11_03264	1065	0
PMG11_03265	2325	0
PMG11_03266	1677	17
PMG11_03267	1278	0
PMG11_03268	1263	12
PMG11_03269	3156	1
PMG11_03270	1332	0
PMG11_03271	3123	1
PMG11_03272	2676	25
PMG11_03273	3117	4
PMG11_03274	3195	0
PMG11_03275	2442	89
PMG11_03276	1596	43
PMG11_03277	603	14
PMG11_03278	1053	4
PMG11_03279	1161	19
PMG11_03280	1653	55
PMG11_03281	363	2
PMG11_03282	603	1
PMG11_03283	2754	93
PMG11_03284	1014	17
PMG11_03285	2097	50
PMG11_03286	2574	78
PMG11_03287	798	88
PMG11_03288	4818	102
PMG11_03289	327	32
PMG11_03290	2094	298
PMG11_03291	3849	58
PMG11_03292	3714	40
PMG11_03293	1116	61
PMG11_03294	510	89
PMG11_03295	453	0
PMG11_03296	1059	9
PMG11_03297	639	0
PMG11_03298	888	0
PMG11_03299	1491	0
PMG11_03300	1506	0
PMG11_03301	591	0
PMG11_03302	1203	54
PMG11_03303	579	71
PMG11_03304	2250	58
PMG11_03305	696	468
PMG11_03306	387	0
PMG11_03307	1074	24
PMG11_03308	1185	40
PMG11_03309	903	35
PMG11_03310	1335	6
PMG11_03311	1584	126
PMG11_03312	4050	42
PMG11_03313	477	0
PMG11_03314	717	0
PMG11_03315	2277	27
PMG11_03316	231	66
PMG11_03317	2232	65
PMG11_03318	666	1
PMG11_03319	291	381
PMG11_03320	2085	19
PMG11_03321	1761	3
PMG11_03322	675	0
PMG11_03323	1452	5
PMG11_03324	1140	20
PMG11_03325	795	2
PMG11_03326	861	22
PMG11_03327	1194	1
PMG11_03328	408	1
PMG11_03329	2322	95
PMG11_03330	8658	179
PMG11_03331	450	3
PMG11_03332	381	20
PMG11_03333	672	1
PMG11_03334	4428	85
PMG11_03335	1581	1
PMG11_03336	1614	3
PMG11_03337	2643	8
PMG11_03338	3108	39
PMG11_03339	2607	53
PMG11_03340	783	71
PMG11_03341	570	20
PMG11_03342	1512	415
PMG11_03343	651	16
PMG11_03344	795	15
PMG11_03345	3591	82
PMG11_03346	381	8
PMG11_03347	993	7
PMG11_03348	1254	50
PMG11_03349	2784	67
PMG11_03350	1284	1
PMG11_03351	1020	68
PMG11_03352	711	35
PMG11_03353	591	25
PMG11_03354	1371	100
PMG11_03355	636	51
PMG11_03356	276	6
PMG11_03357	612	0
PMG11_03358	444	1
PMG11_03359	747	2
PMG11_03360	5562	13
PMG11_03361	1050	3
PMG11_03362	1626	411
PMG11_03363	489	0
PMG11_03364	1935	38
PMG11_03365	1638	169
PMG11_03366	510	20
PMG11_03367	4245	13
PMG11_03368	933	5
PMG11_03369	1482	1
PMG11_03370	1125	0
PMG11_03371	1677	0
PMG11_03372	849	58
PMG11_03373	480	19
PMG11_03374	720	2
PMG11_03375	735	6
PMG11_03376	810	71
PMG11_03377	1107	177
PMG11_03378	873	30
PMG11_03379	750	7
PMG11_03380	1206	9
PMG11_03381	1242	18
PMG11_03382	984	3
PMG11_03383	1074	86
PMG11_03384	936	43
PMG11_03385	1701	52
PMG11_03386	1083	15
PMG11_03387	1857	43
PMG11_03388	1437	55
PMG11_03389	408	89
PMG11_03390	1821	58
PMG11_03391	1674	5
PMG11_03392	1161	30
PMG11_03393	972	19
PMG11_03394	3324	37
PMG11_03395	1557	77
PMG11_03396	1248	18
PMG11_03397	486	89
PMG11_03398	669	40
PMG11_03399	882	34
PMG11_03400	1170	61
PMG11_03401	1203	80
PMG11_03402	1140	16
PMG11_03403	3495	35
PMG11_03404	249	80
PMG11_03405	1764	313
PMG11_03406	2667	134
PMG11_03407	1362	4
PMG11_03408	1557	0
PMG11_03409	1662	0
PMG11_03410	2016	11
PMG11_03411	1602	86
PMG11_03412	1308	0
PMG11_03413	3792	13
PMG11_03414	1152	41
PMG11_03415	2955	3
PMG11_03416	3585	22
PMG11_03417	1524	10
PMG11_03418	843	0
PMG11_03419	1374	0
PMG11_03420	1104	2
PMG11_03421	408	12
PMG11_03422	1662	762
PMG11_03423	855	15
PMG11_03424	843	9
PMG11_03425	1776	4
PMG11_03426	1803	18
PMG11_03427	1506	13
PMG11_03428	1077	9
PMG11_03429	2517	5
PMG11_03430	1524	81
PMG11_03431	669	160
PMG11_03432	1950	25
PMG11_03433	1002	45
PMG11_03434	1935	24
PMG11_03435	3393	16
PMG11_03436	207	376
PMG11_03437	918	10
PMG11_03438	2826	78
PMG11_03439	534	31
PMG11_03440	1059	16
PMG11_03441	1419	126
PMG11_03442	3321	76
PMG11_03443	2295	215
PMG11_03444	3633	11
PMG11_03445	11541	102
PMG11_03446	780	58
PMG11_03447	2412	7
PMG11_03448	714	5
PMG11_03449	1578	74
PMG11_03450	702	78
PMG11_03451	933	46
PMG11_03452	3492	54
PMG11_03453	1641	61
PMG11_03454	675	63
PMG11_03455	2394	20
PMG11_03456	1878	7
PMG11_03457	1578	374
PMG11_03458	1704	5
PMG11_03459	1176	22
PMG11_03460	1875	3
PMG11_03461	2874	17
PMG11_03462	1071	16
PMG11_03463	2535	65
PMG11_03464	1278	20
PMG11_03465	483	4
PMG11_03466	1374	5
PMG11_03467	3045	0
PMG11_03468	675	38
PMG11_03469	1476	77
PMG11_03470	1134	6
PMG11_03471	1149	2
PMG11_03472	1896	9
PMG11_03473	1743	105
PMG11_03474	3876	3
PMG11_03475	900	2
PMG11_03476	1653	3
PMG11_03477	999	5
PMG11_03478	939	0
PMG11_03479	5610	35
PMG11_03480	702	4
PMG11_03481	1548	2
PMG11_03482	873	15
PMG11_03483	495	0
PMG11_03484	612	101
PMG11_03485	5826	125
PMG11_03486	960	336
PMG11_03487	1569	20
PMG11_03488	600	33
PMG11_03489	4104	194
PMG11_03490	1332	7
PMG11_03491	528	1179
PMG11_03492	366	29
PMG11_03493	684	788
PMG11_03494	2478	82
PMG11_03495	2814	7
PMG11_03496	1917	194
PMG11_03497	1125	15
PMG11_03498	999	25
PMG11_03499	594	933
PMG11_03500	1164	49
PMG11_03501	516	0
PMG11_03502	6396	128
PMG11_03503	642	14
PMG11_03504	1815	18
PMG11_03505	3096	74
PMG11_03506	1413	51
PMG11_03507	2445	389
PMG11_03508	630	4
PMG11_03509	1422	6
PMG11_03510	1686	3
PMG11_03511	1863	5
PMG11_03512	1275	1
PMG11_03513	2481	0
PMG11_03514	801	2
PMG11_03515	552	1
PMG11_03516	591	7
PMG11_03517	1410	1207
PMG11_03518	4323	106
PMG11_03519	2034	10
PMG11_03520	1788	5
PMG11_03521	1686	7
PMG11_03522	1662	84
PMG11_03523	2187	22
PMG11_03524	1338	3
PMG11_03525	1320	105
PMG11_03526	1479	6
PMG11_03527	1470	7
PMG11_03528	1857	215
PMG11_03529	1032	3
PMG11_03530	1683	83
PMG11_03531	1104	6
PMG11_03532	2340	58
PMG11_03533	912	27
PMG11_03534	2406	307
PMG11_03535	348	82
PMG11_03536	2964	13
PMG11_03537	3666	14
PMG11_03538	567	24
PMG11_03539	270	168
PMG11_03540	252	23
PMG11_03541	3126	105
PMG11_03542	729	25
PMG11_03543	4308	196
PMG11_03544	1392	2
PMG11_03545	1542	5
PMG11_03546	1287	6
PMG11_03547	1347	441
PMG11_03548	1146	11
PMG11_03549	1431	613
PMG11_03550	8049	87
PMG11_03551	951	90
PMG11_03552	462	104
PMG11_03553	2868	142
PMG11_03554	1506	27
PMG11_03555	963	82
PMG11_03556	7902	17
PMG11_03557	909	40
PMG11_03558	2205	75
PMG11_03559	1920	105
PMG11_03560	3153	5
PMG11_03561	1422	20
PMG11_03562	4266	199
PMG11_03563	618	0
PMG11_03564	1923	3
PMG11_03565	369	38
PMG11_03566	1155	202
PMG11_03567	2298	5
PMG11_03568	2181	377
PMG11_03569	912	34
PMG11_03570	1074	51
PMG11_03571	567	0
PMG11_03572	1254	12
PMG11_03573	813	2
PMG11_03574	963	135
PMG11_03575	1314	8
PMG11_03576	603	6
PMG11_03577	342	1
PMG11_03578	846	602
PMG11_03579	1284	92
PMG11_03580	1308	63
PMG11_03581	480	74
PMG11_03582	1191	40
PMG11_03583	1578	41
PMG11_03584	8574	101
PMG11_03585	1041	34
PMG11_03586	3102	4
PMG11_03587	828	68
PMG11_03588	372	20
PMG11_03589	957	7
PMG11_03590	2646	117
PMG11_03591	2172	29
PMG11_03592	1323	359
PMG11_03593	693	40
PMG11_03594	1665	182
PMG11_03595	579	69
PMG11_03596	2148	58
PMG11_03597	285	213
PMG11_03598	1398	70
PMG11_03599	2415	63
PMG11_03600	513	116
PMG11_03601	366	222
PMG11_03602	1110	6
PMG11_03603	1323	86
PMG11_03604	996	134
PMG11_03605	282	0
PMG11_03606	657	3
PMG11_03607	702	5
PMG11_03608	4542	263
PMG11_03609	930	43
PMG11_03610	4014	100
PMG11_03611	1131	60
PMG11_03612	1113	45
PMG11_03613	2751	97
PMG11_03614	1740	115
PMG11_03615	1497	7
PMG11_03616	1089	0
PMG11_03617	1581	4
PMG11_03618	333	6
PMG11_03619	1863	71
PMG11_03620	924	77
PMG11_03621	1980	67
PMG11_03622	2250	72
PMG11_03623	735	165
PMG11_03624	657	0
PMG11_03625	1338	58
PMG11_03626	909	6
PMG11_03627	531	0
PMG11_03628	948	0
PMG11_03629	2034	120
PMG11_03630	2079	32
PMG11_03631	1752	66
PMG11_03632	462	287
PMG11_03633	1851	11
PMG11_03634	552	0
PMG11_03635	1536	7
PMG11_03636	1557	2
PMG11_03637	1191	0
PMG11_03638	1458	1
PMG11_03639	327	11
PMG11_03640	255	6
PMG11_03641	2451	2
PMG11_03642	510	1
PMG11_03643	2448	60
PMG11_03644	552	1021
PMG11_03645	1743	127
PMG11_03646	711	4
PMG11_03647	933	13
PMG11_03648	789	7
PMG11_03649	654	1575
PMG11_03650	1359	48
PMG11_03651	1314	13
PMG11_03652	303	11
PMG11_03653	1110	69
PMG11_03654	912	34
PMG11_03655	1173	53
PMG11_03656	1275	19
PMG11_03657	393	0
PMG11_03658	423	0
PMG11_03659	1200	46
PMG11_03660	2016	32
PMG11_03661	1362	0
PMG11_03662	1137	4
PMG11_03663	1617	48
PMG11_03664	2112	24
PMG11_03665	1317	23
PMG11_03666	927	3
PMG11_03667	1836	7
PMG11_03668	3288	0
PMG11_03669	1203	0
PMG11_03670	939	0
PMG11_03671	1278	6
PMG11_03672	3618	96
PMG11_03673	1446	73
PMG11_03674	714	23
PMG11_03675	786	12
PMG11_03676	903	849
PMG11_03677	915	10
PMG11_03678	351	3
PMG11_03679	1545	151
PMG11_03680	3267	62
PMG11_03681	4641	61
PMG11_03682	1083	0
PMG11_03683	2856	9
PMG11_03684	900	20
PMG11_03685	1155	430
PMG11_03686	3102	33
PMG11_03687	606	37
PMG11_03688	2232	61
PMG11_03689	1584	43
PMG11_03690	1200	32
PMG11_03691	264	233
PMG11_03692	1212	62
PMG11_03693	987	13
PMG11_03694	7668	15
PMG11_03695	384	0
PMG11_03696	1629	124
PMG11_03697	2283	16
PMG11_03698	2049	44
PMG11_03699	2061	32
PMG11_03700	1755	134
PMG11_03701	732	18
PMG11_03702	1047	38
PMG11_03703	711	128
PMG11_03704	2214	87
PMG11_03705	576	208
PMG11_03706	1161	80
PMG11_03707	2673	39
PMG11_03708	1290	578
PMG11_03709	3630	100
PMG11_03710	1536	9
PMG11_03711	1575	39
PMG11_03712	1929	53
PMG11_03713	5676	111
PMG11_03714	630	1283
PMG11_03715	2253	188
PMG11_03716	720	25
PMG11_03717	570	1
PMG11_03718	1638	0
PMG11_03719	2955	71
PMG11_03720	411	86
PMG11_03721	993	158
PMG11_03722	1497	20
PMG11_03723	1977	6
PMG11_03724	1203	12
PMG11_03725	1884	31
PMG11_03726	690	6
PMG11_03727	3213	38
PMG11_03728	1740	20
PMG11_03729	2877	17
PMG11_03730	1563	436
PMG11_03731	1200	187
PMG11_03732	2796	246
PMG11_03733	225	0
PMG11_03734	1212	245
PMG11_03735	951	51
PMG11_03736	414	26
PMG11_03737	2148	42
PMG11_03738	1275	19
PMG11_03739	456	12
PMG11_03740	1413	411
PMG11_03741	2466	6
PMG11_03742	1773	4
PMG11_03743	714	1
PMG11_03744	708	65
PMG11_03745	1101	22
PMG11_03746	1104	7
PMG11_03747	384	3
PMG11_03748	1257	4
PMG11_03749	1773	29
PMG11_03750	879	0
PMG11_03751	1206	0
PMG11_03752	1158	5
PMG11_03753	1257	0
PMG11_03754	1239	0
PMG11_03755	2163	2
PMG11_03756	1560	23
PMG11_03757	1074	0
PMG11_03758	924	1492
PMG11_03759	1545	0
PMG11_03760	1638	0
PMG11_03761	924	0
PMG11_03762	1176	0
PMG11_03763	981	0
PMG11_03764	1929	54
PMG11_03765	2259	17
PMG11_03766	903	30
PMG11_03767	3090	20
PMG11_03768	2235	8
PMG11_03769	1758	0
PMG11_03770	2559	58
PMG11_03771	1134	56
PMG11_03772	1272	18
PMG11_03773	1458	0
PMG11_03774	1188	11
PMG11_03775	1974	2
PMG11_03776	960	28
PMG11_03777	681	32
PMG11_03778	1029	12
PMG11_03779	1638	26
PMG11_03780	1749	4
PMG11_03781	1473	25
PMG11_03782	1077	8
PMG11_03783	666	40
PMG11_03784	1194	81
PMG11_03785	2574	24
PMG11_03786	1446	5
PMG11_03787	1614	15
PMG11_03788	1698	43
PMG11_03789	1809	76
PMG11_03790	3147	243
PMG11_03791	5673	66
PMG11_03792	1272	64
PMG11_03793	1119	6
PMG11_03794	2007	285
PMG11_03795	1161	97
PMG11_03796	1032	86
PMG11_03797	513	142
PMG11_03798	984	23
PMG11_03799	336	10
PMG11_03800	777	38
PMG11_03801	597	4
PMG11_03802	1626	12
PMG11_03803	795	11
PMG11_03804	1779	46
PMG11_03805	1038	10
PMG11_03806	3594	15
PMG11_03807	2550	19
PMG11_03808	2610	153
PMG11_03809	393	968
PMG11_03810	1047	3
PMG11_03811	1365	6
PMG11_03812	1965	28
PMG11_03813	1641	197
PMG11_03814	1761	170
PMG11_03815	1983	14
PMG11_03816	1896	28
PMG11_03817	1047	10
PMG11_03818	408	8
PMG11_03819	468	310
PMG11_03820	480	0
PMG11_03821	363	0
PMG11_03822	387	0
PMG11_03823	1527	7
PMG11_03824	2289	102
PMG11_03825	960	21
PMG11_03826	1221	0
PMG11_03827	1722	9
PMG11_03828	333	3
PMG11_03829	2829	74
PMG11_03830	2892	37
PMG11_03831	1134	125
PMG11_03832	2493	150
PMG11_03833	1551	72
PMG11_03834	2718	0
PMG11_03835	1575	1
PMG11_03836	1230	30
PMG11_03837	1125	179
PMG11_03838	1695	90
PMG11_03839	3411	50
PMG11_03840	945	25
PMG11_03841	1095	21
PMG11_03842	1335	3
PMG11_03843	1803	5
PMG11_03844	1491	26
PMG11_03845	1149	39
PMG11_03846	1314	39
PMG11_03847	1629	23
PMG11_03848	903	0
PMG11_03849	1482	30
PMG11_03850	1608	109
PMG11_03851	1521	146
PMG11_03852	429	64
PMG11_03853	2097	95
PMG11_03854	1068	3
PMG11_03855	1710	55
PMG11_03856	4929	61
PMG11_03857	969	9
PMG11_03858	909	0
PMG11_03859	2415	156
PMG11_03860	2280	10
PMG11_03861	912	0
PMG11_03862	1692	14
PMG11_03863	711	0
PMG11_03864	1581	15
PMG11_03865	2082	5
PMG11_03866	303	17
PMG11_03867	1659	188
PMG11_03868	780	14
PMG11_03869	1035	729
PMG11_03870	1557	59
PMG11_03871	1875	340
PMG11_03872	948	85
PMG11_03873	366	2
PMG11_03874	2103	14
PMG11_03875	1086	10
PMG11_03876	3153	73
PMG11_03877	1557	70
PMG11_03878	816	3
PMG11_03879	2208	152
PMG11_03880	642	67
PMG11_03881	1284	16
PMG11_03882	300	5
PMG11_03883	1719	27
PMG11_03884	1140	46
PMG11_03885	1935	10
PMG11_03886	2118	115
PMG11_03887	1452	11
PMG11_03888	1662	0
PMG11_03889	1509	0
PMG11_03890	822	0
PMG11_03891	1194	0
PMG11_03892	1680	14
PMG11_03893	1332	4
PMG11_03894	1536	2
PMG11_03895	2028	5
PMG11_03896	921	34
PMG11_03897	1875	25
PMG11_03898	771	3
PMG11_03899	2511	55
PMG11_03900	5202	406
PMG11_03901	1428	51
PMG11_03902	609	2
PMG11_03903	1359	195
PMG11_03904	1092	74
PMG11_03905	348	3
PMG11_03906	852	28
PMG11_03907	870	6
PMG11_03908	6441	80
PMG11_03909	2301	102
PMG11_03910	1701	1
PMG11_03911	567	3
PMG11_03912	3066	16
PMG11_03913	1533	413
PMG11_03914	2616	97
PMG11_03915	954	196
PMG11_03916	885	70
PMG11_03917	426	11
PMG11_03918	909	20
PMG11_03919	516	7
PMG11_03920	636	4
PMG11_03921	846	4
PMG11_03922	1755	2
