"gene_ID","gene_length","logFC","fold_change","direction","AveExpr","t","P.Value","adj.P.Val","BGC_class","enzyme","product"
"PMG11_07035",753,2.08631981536589,4.24663412157511,"up in DK1042 WT",1.55484371910444,0.983476260290814,0.197241552382299,0.999950541728852,"","","hypothetical protein"
"PMG11_09313",204,-1.34121648593692,0.394687713403497,"down in DK1042 WT",9.00816500818792,-0.917359375430173,0.197468375586938,0.999950541728852,"","","hypothetical protein"
"PMG11_02437",1245,-1.38542363305783,0.382777084083807,"down in DK1042 WT",6.56114567056107,-0.91767288072392,0.197657020992884,0.999950541728852,"","","Putative Acetate kinase"
"PMG11_09092",1959,-1.29971085856813,0.406207601160195,"down in DK1042 WT",8.41616281079565,-0.91469351085247,0.197950160421906,0.999950541728852,"","","hypothetical protein"
"PMG11_09306",813,-1.65764028540804,0.316957149217126,"down in DK1042 WT",2.44430254977902,-0.932969794310459,0.197960721288606,0.999950541728852,"","","hypothetical protein"
"PMG11_03934",1566,1.39681969588073,2.63320473275663,"up in DK1042 WT",4.53802282122991,0.914977095895912,0.198405661472112,0.999950541728852,"","","hypothetical protein"
"PMG11_02147",642,1.40209690485364,2.64285432409864,"up in DK1042 WT",4.71306836362549,0.913731207569506,0.19875572787936,0.999950541728852,"","","hypothetical protein"
"PMG11_04885",1227,1.87707445965391,3.67329422853346,"up in DK1042 WT",1.4751982023526,0.95285754558592,0.198822607912123,0.999950541728852,"","","Putative 12-oxophytodienoate reductase"
"PMG11_10175",1176,-1.73955585880252,0.299461852859701,"down in DK1042 WT",2.25890883792432,-0.937566087557085,0.198844193132664,0.999950541728852,"","","hypothetical protein"
"PMG11_07635",1902,-1.34106059804383,0.39473036299925,"down in DK1042 WT",8.91795656044155,-0.910250350924758,0.199208111927605,0.999950541728852,"","","hypothetical protein"
"PMG11_05020",318,1.54538276401057,2.9188149818026,"up in DK1042 WT",3.34097434507667,0.919147280526094,0.199219211698295,0.999950541728852,"","","hypothetical protein"
"PMG11_07840",540,2.61355480389973,6.12009820865908,"up in DK1042 WT",2.57605198526812,1.03725148515422,0.1992464229101,0.999950541728852,"","","hypothetical protein"
"PMG11_06673",1935,1.37150864347273,2.58740993262088,"up in DK1042 WT",5.74190040153243,0.909101334877299,0.199670488191528,0.999950541728852,"","","hypothetical protein"
"PMG11_10488",2304,1.40873395950391,2.65504066826145,"up in DK1042 WT",4.72533563054501,0.910164469593593,0.199695628193113,0.999950541728852,"","","hypothetical protein"
"PMG11_04236",2265,1.43108944628567,2.69650263994721,"up in DK1042 WT",5.01946942416945,0.910809780244906,0.199747440944815,0.999950541728852,"","","hypothetical protein"
"PMG11_05630",510,1.29249625983563,2.44951522685666,"up in DK1042 WT",7.04831707905839,0.906785669177876,0.199860876717666,0.999950541728852,"","","hypothetical protein"
"PMG11_07804",2877,-1.71989894510826,0.303569984190848,"down in DK1042 WT",1.49418541566093,-0.931316460931649,0.199974902860731,0.999950541728852,"","","hypothetical protein"
"PMG11_10676",1194,2.99295763457977,7.96104399131696,"up in DK1042 WT",2.38058248125768,1.07194573692959,0.199983252897711,0.999950541728852,"","","hypothetical protein"
"PMG11_07815",3831,1.30145326688616,2.46477040846012,"up in DK1042 WT",6.18273970086075,0.905922682454012,0.200102339799074,0.999950541728852,"","","hypothetical protein"
"PMG11_06341",1539,-1.27825921912829,0.412292688132857,"down in DK1042 WT",7.09303039148325,-0.904879715223223,0.200287767442945,0.999950541728852,"","","hypothetical protein"
"PMG11_03179",1035,1.34736752757434,2.54447413750119,"up in DK1042 WT",5.59339431371889,0.905368515065244,0.200444514233353,0.999950541728852,"","","Putative DUF410 domain protein"
"PMG11_03527",1470,2.32072044914056,4.99581637003037,"up in DK1042 WT",3.88109443841989,0.998524282394541,0.201070725544116,0.999950541728852,"","","hypothetical protein"
"PMG11_05898",1491,1.32140177147605,2.49908811737491,"up in DK1042 WT",5.69440940709066,0.902028650688718,0.201140486824768,0.999950541728852,"","","Putative Winged helix DNA-binding protein"
"PMG11_02363",1104,-1.46648116497708,0.361863834811066,"down in DK1042 WT",3.27017547485634,-0.906793923071005,0.201159853494719,0.999950541728852,"","","hypothetical protein"
"PMG11_00035",783,2.43570617332723,5.41029092438205,"up in DK1042 WT",4.97856854455156,1.01135352846088,0.201209217231655,0.999950541728852,"","","hypothetical protein"
"PMG11_09899",951,-1.31663435977825,0.401470431130469,"down in DK1042 WT",6.80630759566035,-0.900253554106821,0.201558829397281,0.999950541728852,"","","hypothetical protein"
"PMG11_03780",1749,1.56628613244325,2.96141388059022,"up in DK1042 WT",4.21614580952256,0.911164814710446,0.201651981098559,0.999950541728852,"","","Putative Glucose-methanol-choline oxidoreductase"
"PMG11_01411",1587,1.56727387872919,2.96344211736662,"up in DK1042 WT",4.25891317291942,0.910898044292136,0.201740303465541,0.999950541728852,"","","hypothetical protein"
"PMG11_00617",777,1.85975132531563,3.62945096557713,"up in DK1042 WT",4.52898873949579,0.939887710708836,0.201865647042917,0.999950541728852,"","","hypothetical protein"
"PMG11_04255",1455,1.32627070058682,2.50753649922768,"up in DK1042 WT",6.42300419799369,0.897695270194278,0.202236278368507,0.999950541728852,"","","hypothetical protein"
"PMG11_02531",708,-1.27323134137149,0.413732059286447,"down in DK1042 WT",5.48023065058453,-0.895749085877738,0.202526366194091,0.999950541728852,"","","hypothetical protein"
"PMG11_09159",699,1.43810317021215,2.70964372046798,"up in DK1042 WT",5.49721261375986,0.899780425603713,0.202589157668689,0.999950541728852,"","","hypothetical protein"
"PMG11_09219",660,-1.34623805920523,0.393316316170168,"down in DK1042 WT",5.74922802872792,-0.896312688061517,0.202685326072737,0.999950541728852,"","","Putative SFT2 domain protein"
"PMG11_02946",960,-1.41918132537086,0.37392443988044,"down in DK1042 WT",6.38895202560838,-0.897400561468106,0.20298734439378,0.999950541728852,"","","hypothetical protein"
"PMG11_01613",2160,-1.75040653321597,0.297218014671949,"down in DK1042 WT",2.35758310067299,-0.919680494113753,0.204007033866161,0.999950541728852,"","","hypothetical protein"
"PMG11_05833",1290,-4.18419722731376,0.055008667733096,"down in DK1042 WT",2.40116407713735,-1.14137270508728,0.204673566545805,0.999950541728852,"","","hypothetical protein"
"PMG11_08593",1026,-1.61220026859251,0.327099108249719,"down in DK1042 WT",2.84317584183235,-0.902962682536333,0.204788583170218,0.999950541728852,"","","hypothetical protein"
"PMG11_06234",1914,1.31343171052479,2.48532015685938,"up in DK1042 WT",6.36570486969359,0.886981053064201,0.204849782426437,0.999950541728852,"","","Putative Cell-cycle checkpoint serine-threonine kinase (Eurofung)"
"PMG11_00545",1521,1.45572756738849,2.74294856112195,"up in DK1042 WT",4.15943693543211,0.891687244972603,0.204859615482195,0.999950541728852,"","","hypothetical protein"
"PMG11_00386",2139,-1.28793722030959,0.40953616974015,"down in DK1042 WT",5.6606243104953,-0.886513869514166,0.204868213715845,0.999950541728852,"","","Putative Patatin-like phospholipase domain-containing protein ACLA_029670"
"PMG11_00452",1263,-1.56983641976076,0.336846585462494,"down in DK1042 WT",5.12852485431374,-0.898540612810121,0.205017673645672,0.999950541728852,"","","hypothetical protein"
"PMG11_07533",2544,-1.69796293376655,0.308221000187646,"down in DK1042 WT",6.5857225192389,-0.910049704771286,0.205108656182419,0.999950541728852,"","","Putative Alpha-1,2-mannosidase family protein"
"PMG11_02062",720,-1.2819935941792,0.411226860272072,"down in DK1042 WT",5.86061497853997,-0.88454908377979,0.205340724345498,0.999950541728852,"","","hypothetical protein"
"PMG11_05189",1554,2.0906670914398,4.25944981239702,"up in DK1042 WT",2.51534582384658,0.954177218107769,0.20597589115459,0.999950541728852,"","","Putative 6-phosphogluconate dehydrogenase, decarboxylating"
"PMG11_10581",240,1.5008461900513,2.83008658073992,"up in DK1042 WT",3.99645030499764,0.889523202443959,0.2060826024798,0.999950541728852,"","","hypothetical protein"
"PMG11_01130",3897,1.35411303617246,2.55639901422274,"up in DK1042 WT",6.53722982122249,0.882621680567023,0.206171810684276,0.999950541728852,"","","Putative MFS sugar transporter"
"PMG11_00991",1905,-1.41382475710071,0.375315360837052,"down in DK1042 WT",9.96111814016768,-0.884086691691799,0.206309941100649,0.999950541728852,"","","Putative Heat shock 70kDa protein 1/8"
"PMG11_07029",1122,-1.50240951196151,0.352963397487341,"down in DK1042 WT",3.32857496350508,-0.887966014558355,0.206513621928567,0.999950541728852,"","","Putative Pyruvate formate lyase activating enzyme"
"PMG11_07291",1509,1.79611492806867,3.47283755280207,"up in DK1042 WT",1.07334386446539,0.915772018647792,0.206543433264023,0.999950541728852,"","","hypothetical protein"
"PMG11_08286",1713,1.94106794303003,3.83989787804372,"up in DK1042 WT",1.77856129659841,0.928989012408696,0.207848892587366,0.999950541728852,"","","hypothetical protein"
"PMG11_07301",1074,1.50019733577883,2.82881403121504,"up in DK1042 WT",4.64790268591147,0.879634501947637,0.208654998084464,0.999950541728852,"","","Putative Catalytic activity: a nitrile H(2)O <=> a carboxylate NH(3) (Precursor)"
"PMG11_10294",366,-1.24942069412973,0.420617070079522,"down in DK1042 WT",5.44573519031958,-0.869183415143042,0.209125592491635,0.999950541728852,"","","Putative DNA-directed RNA polymerase subunit"
"PMG11_05967",756,1.28511743152675,2.4370188861119,"up in DK1042 WT",6.6864282835002,0.869414448389549,0.209168865115868,0.999950541728852,"","","hypothetical protein"
"PMG11_03424",843,1.48165918210723,2.79269724868907,"up in DK1042 WT",4.80809483112927,0.875310576282271,0.209479982364425,0.999950541728852,"","","hypothetical protein"
"PMG11_07493",927,1.77686050311187,3.42679645968075,"up in DK1042 WT",1.05595863115212,0.902584970870012,0.209644755578061,0.999950541728852,"","","Putative C-5 sterol desaturase"
"PMG11_05156",3297,1.26297930658471,2.39990834121635,"up in DK1042 WT",8.45743492197574,0.867238381293317,0.209652597502545,0.999950541728852,"","","Putative Assimilatory sulfite reductase"
"PMG11_04724",1503,1.84413747414956,3.59038231325033,"up in DK1042 WT",2.70873532854723,0.910471206084124,0.209719445586771,0.999950541728852,"","","Putative Histidine acid phosphatase"
"PMG11_04405",1128,1.3633886456801,2.57288798035069,"up in DK1042 WT",4.84649999801003,0.868365165732815,0.20987292889224,0.999950541728852,"","","Putative 3-isopropylmalate dehydrogenase"
"PMG11_02070",1563,1.78828835611567,3.45404853714159,"up in DK1042 WT",3.5046458267137,0.902879121534668,0.209949352239274,0.999950541728852,"","","hypothetical protein"
"PMG11_06635",654,1.63801967742891,3.11238315682898,"up in DK1042 WT",4.8243484937208,0.883772863939578,0.210639864690824,0.999950541728852,"","","hypothetical protein"
"PMG11_02724",348,1.36209098182382,2.5705747800273,"up in DK1042 WT",7.7784694859169,0.862312984395337,0.211421691598923,0.999950541728852,"","","hypothetical protein"
"PMG11_07520",1077,-1.88775209212948,0.270227781554866,"down in DK1042 WT",1.51919262024374,-0.909122503719023,0.211725838094155,0.999950541728852,"","","Putative Shikimate 5-dehydrogenase"
"PMG11_07057",1371,-1.28443008988273,0.410532945860386,"down in DK1042 WT",4.93642357671551,-0.858821458260544,0.211870979391818,0.999950541728852,"","","hypothetical protein"
"PMG11_08732",1341,-1.2362923016092,0.424462115075128,"down in DK1042 WT",6.77903756156946,-0.857916006842133,0.211968479400874,0.999950541728852,"","","hypothetical protein"
"PMG11_10244",2034,-1.79435518828999,0.288300413610313,"down in DK1042 WT",4.22056141745359,-0.895816725619329,0.212200777904685,0.999950541728852,"","","hypothetical protein"
"PMG11_09529",1170,1.36910051923707,2.58309467048942,"up in DK1042 WT",5.06598963152931,0.858878210913718,0.212369846336706,0.999950541728852,"","","hypothetical protein"
"PMG11_02590",1650,-1.70441529495659,0.306845579533749,"down in DK1042 WT",4.74463788984696,-0.884521741343907,0.212403613058244,0.999950541728852,"","","hypothetical protein"
"PMG11_09816",1098,1.78394604308918,3.44366795748796,"up in DK1042 WT",5.2821459644596,0.893440352143361,0.212522552081794,0.999950541728852,"","","Putative C6 transcription factor"
"PMG11_06146",3204,1.46447812725708,2.75963627024104,"up in DK1042 WT",3.64878179122558,0.86210443283342,0.212686918362976,0.999950541728852,"","","hypothetical protein"
"PMG11_09615",366,1.79292533892309,3.46516809464769,"up in DK1042 WT",1.0866728180985,0.893451401226122,0.212838530822861,0.999950541728852,"","","hypothetical protein"
"PMG11_05840",552,1.46312696461782,2.7570529301782,"up in DK1042 WT",4.09563033630726,0.854229615064071,0.214760165741916,0.999950541728852,"","","hypothetical protein"
"PMG11_08959",636,1.58989431564875,3.01027296977023,"up in DK1042 WT",3.37574782000028,0.86290678779451,0.215115926453121,0.999950541728852,"","","hypothetical protein"
"PMG11_07399",594,-1.39422432307635,0.380449184982291,"down in DK1042 WT",4.18519596998757,-0.84905943854847,0.215185602302345,0.999950541728852,"","","hypothetical protein"
"PMG11_05790",1698,-1.32206508358127,0.399962020472389,"down in DK1042 WT",4.30228570546608,-0.84472775872783,0.215703401853403,0.999950541728852,"","","hypothetical protein"
"PMG11_01876",726,1.89771673633415,3.72623002467545,"up in DK1042 WT",1.46958448964568,0.897172213725647,0.215705222169877,0.999950541728852,"","","Putative Acetyltransferase, GNAT family"
"PMG11_06566",909,-1.50137506364851,0.353216571798578,"down in DK1042 WT",3.16557959306663,-0.852343809176535,0.215962193596186,0.999950541728852,"","","hypothetical protein"
"PMG11_04193",1614,1.59449677208098,3.01989161593605,"up in DK1042 WT",3.32742631998577,0.859103661840365,0.216297818727895,0.999950541728852,"","","hypothetical protein"
"PMG11_04565",891,-1.64461356956184,0.319832051875699,"down in DK1042 WT",3.10923843731728,-0.862531582934997,0.216779677104387,0.999950541728852,"","","hypothetical protein"
"PMG11_00006",1794,1.77686050311187,3.42679645968075,"up in DK1042 WT",1.05595863115212,0.878013248773382,0.216791669286616,0.999950541728852,"","","hypothetical protein"
"PMG11_03175",2121,1.26400623811196,2.40161723937211,"up in DK1042 WT",6.26541566668924,0.839180217435034,0.216879803834338,0.999950541728852,"","","hypothetical protein"
"PMG11_06361",690,1.50663032591226,2.8414559025273,"up in DK1042 WT",6.30367903558335,0.848474661506439,0.217122128512389,0.999950541728852,"","","hypothetical protein"
"PMG11_10177",1782,1.76400384438075,3.39639403622012,"up in DK1042 WT",5.55880187647478,0.875101411540349,0.217179088748587,0.999950541728852,"","","Putative Related to alcohol oxidase"
"PMG11_06636",2058,1.47080302093995,2.7717613017041,"up in DK1042 WT",3.67345386011516,0.845279237740338,0.217297916504943,0.999950541728852,"","","Putative 2-polyprenyl-6-methoxyphenol hydroxylase"
"PMG11_09981",1458,-1.62635970347784,0.323904473013082,"down in DK1042 WT",2.41623358011838,-0.858129548793086,0.217479250760332,0.999950541728852,"","","hypothetical protein"
"PMG11_04681",1152,-1.4725568613983,0.360343103298252,"down in DK1042 WT",2.90607308399404,-0.842808154743528,0.217999276324355,0.999950541728852,"","","hypothetical protein"
"PMG11_08339",468,-1.3134629422608,0.402353937895953,"down in DK1042 WT",4.55487245173504,-0.83520301318322,0.218147427928388,0.999950541728852,"","","hypothetical protein"
"PMG11_06394",963,-1.94358558391195,0.259969524664473,"down in DK1042 WT",1.35617344609882,-0.893147988811382,0.21882218981441,0.999950541728852,"","","hypothetical protein"
"PMG11_05393",2334,-1.4805164563186,0.358360503060001,"down in DK1042 WT",3.04916369997942,-0.839730668179191,0.218986827511132,0.999950541728852,"","","hypothetical protein"
"PMG11_00159",777,2.32533463586646,5.01182012092111,"up in DK1042 WT",3.14501252041594,0.942230218390532,0.219056787719528,0.999950541728852,"","","hypothetical protein"
"PMG11_06370",1083,-1.99220674161888,0.251354122877068,"down in DK1042 WT",2.36523529660749,-0.897959986333075,0.219364386069926,0.999950541728852,"","","hypothetical protein"
"PMG11_00275",876,1.36513951740706,2.57601236307686,"up in DK1042 WT",5.19027215505473,0.831523735919009,0.219527697598962,0.999950541728852,"","","hypothetical protein"
"PMG11_04104",2262,1.39336231665768,2.6269018849226,"up in DK1042 WT",4.1560821435518,0.832178876564945,0.219662438800812,0.999950541728852,"","","hypothetical protein"
"PMG11_05161",861,1.25621641723876,2.38868467147077,"up in DK1042 WT",6.55304092979997,0.826967176520039,0.220056254470126,0.999950541728852,"","","Putative Nicotinic acid mononucleotide adenylyltransferase"
"PMG11_05066",2259,2.25773614702245,4.78240445820008,"up in DK1042 WT",5.72618785652405,0.929235870953839,0.220561367022427,0.999950541728852,"","","hypothetical protein"
"PMG11_07599",711,2.14870700611657,4.43430192996345,"up in DK1042 WT",2.35469343330103,0.914981408385193,0.220610243613591,0.999950541728852,"","","hypothetical protein"
"PMG11_04529",1788,1.32366511864328,2.5030118455844,"up in DK1042 WT",5.10593858358708,0.825109525954218,0.220884828638845,0.999950541728852,"","","hypothetical protein"
"PMG11_07418",1953,-1.39928882251216,0.379115981049591,"down in DK1042 WT",4.11551502755356,-0.825862893612018,0.221437077150473,0.999950541728852,"","","hypothetical protein"
"PMG11_00673",942,1.30290155650025,2.46724597928715,"up in DK1042 WT",6.60132979586979,0.822520117377181,0.221439571178114,0.999950541728852,"","","hypothetical protein"
"PMG11_07156",1662,1.46573413023637,2.76203984168637,"up in DK1042 WT",4.1244102284996,0.829490958466751,0.221510518102795,0.999950541728852,"","","Putative mRNA cleavage and polyadenylation factor IA/II complex, subunit CLP1"
"PMG11_07594",2190,1.77158853388494,3.41429693874292,"up in DK1042 WT",1.08338647408427,0.861277586876314,0.221607640568041,0.999950541728852,"","","hypothetical protein"
"PMG11_04644",5958,2.96245071998909,7.79446887925518,"up in DK1042 WT",3.8696447118865,1.00305619829343,0.221732045159057,0.999950541728852,"","","hypothetical protein"
"PMG11_02447",1404,1.5969792621739,3.02509251046941,"up in DK1042 WT",2.91182516148948,0.839189644812091,0.222010368415669,0.999950541728852,"","","hypothetical protein"
"PMG11_09599",3576,-1.35202548500038,0.391741673353238,"down in DK1042 WT",6.98273646899955,-0.821309857553969,0.222133119581626,0.999950541728852,"","","hypothetical protein"
"PMG11_08143",1218,-1.27891742039554,0.412104630596401,"down in DK1042 WT",5.57950364609215,-0.819012259452819,0.22224872193912,0.999950541728852,"","","hypothetical protein"
"PMG11_01762",681,-1.6453240878283,0.319674575375774,"down in DK1042 WT",2.44346717300667,-0.843445067301716,0.222307657946993,0.999950541728852,"","","hypothetical protein"
"PMG11_09833",681,1.43964482454331,2.71254077534789,"up in DK1042 WT",4.27550310141769,0.822790875319639,0.222881114400136,0.999950541728852,"","","Putative HORMA domain protein"
"PMG11_00787",807,-1.30103582252405,0.405834713373338,"down in DK1042 WT",4.76291286672287,-0.816742217731202,0.222968719586665,0.999950541728852,"","","hypothetical protein"
"PMG11_10927",1647,1.34713014877978,2.54405550813172,"up in DK1042 WT",5.64551717391287,0.817850905627142,0.223017145456561,0.999950541728852,"","","Putative Imidazole glycerol phosphate synthase subunit hisF"
"PMG11_01726",537,-1.22771845555347,0.426992177331403,"down in DK1042 WT",6.7233160040618,-0.815096890783401,0.223120837608857,0.999950541728852,"","","Putative Altered inheritance of mitochondria protein 31, mitochondrial"
"PMG11_02762",1230,1.28063322035584,2.42945585919749,"up in DK1042 WT",5.60360317916209,0.814127265930987,0.223558831428012,0.999950541728852,"","","Putative ZIP Zinc transporter"
"PMG11_00608",894,1.33192396273935,2.51738166488028,"up in DK1042 WT",4.85182986569043,0.813414496229871,0.224078961107762,0.999950541728852,"","","hypothetical protein"
"PMG11_02970",948,-1.86573353203673,0.27438365879299,"down in DK1042 WT",2.20729611855746,-0.864209755509969,0.224598475579353,0.999950541728852,"","","hypothetical protein"
"PMG11_04548",2514,1.44383972964682,2.72043947183706,"up in DK1042 WT",4.04716528689031,0.815895531105497,0.224856138710319,0.999950541728852,"","","hypothetical protein"
"PMG11_06060",1998,2.28132787923813,4.86125185183951,"up in DK1042 WT",4.43680351579267,0.916909418654365,0.225728446350486,0.999950541728852,"","","hypothetical protein"
"PMG11_04319",927,-1.33123643439215,0.397427488197331,"down in DK1042 WT",4.27838449794611,-0.806563836784423,0.225924596959297,0.999950541728852,"","","hypothetical protein"
"PMG11_00182",1098,1.61975765229724,3.07323406928111,"up in DK1042 WT",2.16695032026101,0.825780525437069,0.226645191022573,0.999950541728852,"","","hypothetical protein"
"PMG11_00746",999,1.31604406814409,2.4898245230602,"up in DK1042 WT",5.55734336420818,0.802654984935094,0.226862631899011,0.999950541728852,"","","Putative Mn2 homeostasis protein"
"PMG11_06039",582,-1.88388431751054,0.270953217221549,"down in DK1042 WT",1.28534309110413,-0.858915307828229,0.227088351700049,0.999950541728852,"","","hypothetical protein"
"PMG11_02567",1356,-1.25157832700076,0.419988483377467,"down in DK1042 WT",6.29886819902349,-0.800002567461617,0.227230453983709,0.999950541728852,"","","hypothetical protein"
"PMG11_04318",1422,-1.28075688204224,0.411579524747781,"down in DK1042 WT",7.75649997448642,-0.799978354565668,0.227363926092093,0.999950541728852,"","","Putative Aromatic and neutral aliphatic amino acid permease"
"PMG11_06717",819,1.22147847498045,2.33185563631649,"up in DK1042 WT",7.79602807080359,0.797019243028704,0.227948666560127,0.999950541728852,"","","Putative Ribose 5-phosphate isomerase A"
"PMG11_07466",1422,1.92329154986649,3.79287427353268,"up in DK1042 WT",1.77404929079447,0.859815959064821,0.22859123087618,0.999950541728852,"","","hypothetical protein"
"PMG11_08536",1689,1.85419955027525,3.61551096161946,"up in DK1042 WT",3.0168080491479,0.849998788886409,0.228621609265346,0.999950541728852,"","","hypothetical protein"
"PMG11_05836",1200,2.33212425037568,5.03546234848524,"up in DK1042 WT",2.85181923184322,0.914765088200218,0.228692375613201,0.999950541728852,"","","hypothetical protein"
"PMG11_08919",1569,1.33104981566473,2.51585681367035,"up in DK1042 WT",5.37181286776308,0.796340224030001,0.228708093427174,0.999950541728852,"","","hypothetical protein"
"PMG11_03678",351,-1.60402209506149,0.328958593175192,"down in DK1042 WT",1.39227092343261,-0.816975017065437,0.228724530640643,0.999950541728852,"","","Putative DUF718 domain protein"
"PMG11_00707",1407,1.52854790815486,2.88495318527792,"up in DK1042 WT",3.1511774351774,0.808233915254809,0.22896166597723,0.999950541728852,"","","hypothetical protein"
"PMG11_04156",1743,-2.01244424602446,0.24785285013019,"down in DK1042 WT",1.27384653978558,-0.870469979375635,0.229220385352352,0.999950541728852,"","","hypothetical protein"
"PMG11_06801",1755,1.39642302566309,2.632480830419,"up in DK1042 WT",5.35629434989425,0.796683944004524,0.229398911195192,0.999950541728852,"","","hypothetical protein"
"PMG11_06628",1083,1.41535389857944,2.66725156088964,"up in DK1042 WT",4.36629213752786,0.797550917061719,0.229461524346659,0.999950541728852,"","","Putative Carboxy-cis,cis-muconate cyclase"
"PMG11_06670",1011,1.4874374099584,2.80390488376366,"up in DK1042 WT",6.94767471743357,0.80254169429169,0.229533561271076,0.999950541728852,"","","Putative Alpha-ketoglutarate-dependent taurine dioxygenase"
"PMG11_04006",921,-1.36950554505206,0.387023870369164,"down in DK1042 WT",3.92453690647921,-0.793543053925304,0.229895702807016,0.999950541728852,"","","Putative Transcriptional regulator"
"PMG11_00565",801,1.72862337707531,3.31411433850309,"up in DK1042 WT",1.05057534076471,0.82803949244012,0.23009870938639,0.999950541728852,"","","hypothetical protein"
"PMG11_03606",657,-1.86814180066244,0.273926016448626,"down in DK1042 WT",0.690432192918214,-0.846849749357283,0.230277827371562,0.999950541728852,"","","hypothetical protein"
"PMG11_09764",1581,-1.86814180066244,0.273926016448626,"down in DK1042 WT",0.690432192918214,-0.846849749357283,0.230277827371562,0.999950541728852,"","","hypothetical protein"
"PMG11_10543",1185,-1.71803711126407,0.30396200170797,"down in DK1042 WT",3.24300339177911,-0.824288871211977,0.230827793139918,0.999950541728852,"","","hypothetical protein"
"PMG11_05946",2103,-2.23375428246265,0.212604747436857,"down in DK1042 WT",0.263477380791541,-0.894783255884404,0.231247081977798,0.999950541728852,"","","Putative Acetoacetyl-CoA synthase"
"PMG11_05391",3894,-1.24902843016647,0.420731450005143,"down in DK1042 WT",6.71616143222376,-0.784662798825921,0.231386636760381,0.999950541728852,"","","hypothetical protein"
"PMG11_02957",1089,1.62205774236009,3.07813763709578,"up in DK1042 WT",4.09668135996291,0.810135300325682,0.23141038066771,0.999950541728852,"","","Putative Retrograde regulation protein 2"
"PMG11_08707",879,-1.38390702817184,0.383179682566112,"down in DK1042 WT",5.20923488443657,-0.788623002653136,0.231461212252539,0.999950541728852,"","","hypothetical protein"
"PMG11_09119",1428,1.61817824000315,3.06987144061663,"up in DK1042 WT",3.51042003498534,0.809496717904065,0.231462614260995,0.999950541728852,"","","Putative DUF89 domain protein"
"PMG11_01687",1350,-1.34132855488383,0.394657055144334,"down in DK1042 WT",7.94606085458902,-0.781653703407061,0.232863325351181,0.999950541728852,"","","Putative Mevalonate kinase"
"PMG11_05144",1329,2.22235734671739,4.66655321263704,"up in DK1042 WT",1.22043213694587,0.887166963669651,0.233392892305276,0.999950541728852,"","","hypothetical protein"
"PMG11_02573",2835,-1.35447024353166,0.391078398878096,"down in DK1042 WT",7.8291585927465,-0.778978721412264,0.233762350673149,0.999950541728852,"","","hypothetical protein"
"PMG11_01557",888,-1.26740187741175,0.41540719876816,"down in DK1042 WT",5.15430253830722,-0.774820691896927,0.234173046885639,0.999950541728852,"","","Putative Arsenic resistance protein ArsH"
"PMG11_07842",834,-1.31820512999818,0.401033558053576,"down in DK1042 WT",6.08076674362491,-0.776093645984845,0.234179198778177,0.999950541728852,"","","hypothetical protein"
"PMG11_10309",1527,-1.47422237347476,0.359927347034414,"down in DK1042 WT",2.64142652348059,-0.784952405340669,0.234281417961729,0.999950541728852,"","","hypothetical protein"
"PMG11_03775",1974,1.53125812550758,2.89037789301562,"up in DK1042 WT",3.02157173409758,0.79027166976567,0.23430558694236,0.999950541728852,"","","hypothetical protein"
"PMG11_06148",1359,1.4482917133951,2.72884738778585,"up in DK1042 WT",7.16939907405168,0.78262653789358,0.234342090353366,0.999950541728852,"","","Putative Metacaspase CasB"
"PMG11_01852",1488,1.72003771896981,3.29445020067797,"up in DK1042 WT",1.85781616934683,0.81313630619158,0.234430768378216,0.999950541728852,"","","Putative Podospora anserina S mat genomic DNA chromosome 1, supercontig 6"
"PMG11_02280",615,-1.35372840981548,0.391279543080517,"down in DK1042 WT",4.69818352087401,-0.773316970066796,0.235341913045428,0.999950541728852,"","","hypothetical protein"
"PMG11_08532",1383,1.48416520260976,2.79755249409787,"up in DK1042 WT",3.79464458726364,0.780881534364442,0.235726360633821,0.999950541728852,"","","hypothetical protein"
"PMG11_05454",1647,1.35564037476576,2.55910683138128,"up in DK1042 WT",7.18173546541574,0.769363497473421,0.236481592792781,0.999950541728852,"","","hypothetical protein"
"PMG11_04573",1209,-1.38918426554435,0.381780609156849,"down in DK1042 WT",4.43575835559752,-0.770222543171705,0.23674105871827,0.999950541728852,"","","hypothetical protein"
"PMG11_09877",2202,1.37289507601282,2.58989763339052,"up in DK1042 WT",5.56964075229547,0.768425438478255,0.236992355531263,0.999950541728852,"","","hypothetical protein"
"PMG11_03133",1092,1.38762169038382,2.61646995109145,"up in DK1042 WT",5.22952451322675,0.76910582904328,0.237033611581258,0.999950541728852,"","","Putative Formate dehydrogenase"
"PMG11_03159",1092,1.33652792509154,2.52542802450514,"up in DK1042 WT",4.5307537395351,0.766156811978363,0.237150842356111,0.999950541728852,"","","Putative Short chain dehydrogenase/reductase family protein (AFU_orthologue; AFUA_6G04850)"
"PMG11_01897",429,-1.52250805925377,0.348080268689378,"down in DK1042 WT",1.94158047074333,-0.778043092066596,0.237683549083012,0.999950541728852,"","","hypothetical protein"
"PMG11_03847",1629,2.20813685571855,4.62078145009208,"up in DK1042 WT",3.28059669323879,0.872573614725962,0.2379176373501,0.999950541728852,"","","hypothetical protein"
